fiscal_year,age_group,sex,avg,med,q1,q3
2000,46,M,7.333333333333333,7,4,10.5
2000,47,F,2.1904761904761907,2,1,3
2000,47,M,3.5,2.5,1.75,3.5
2000,48,F,4.611111111111111,3,1.25,6
2000,48,M,7.384615384615385,6,4,8
2000,49,F,4.428571428571429,3,1,5
2000,49,M,3.9,4,3,4.75
2000,50,F,4.523809523809524,4,2,6
2000,50,M,5.7272727272727275,4,3.5,9
2000,51,F,3.8,2,1,4
2000,51,M,3.4545454545454546,3,1,3.5
2000,52,F,4.666666666666667,3,2,5
2000,52,M,3.8461538461538463,3,2,6
2000,53,F,5.7368421052631575,5,2,8
2000,53,M,4,3,2,4.75
2000,54,F,4.35,4.5,1.75,5.25
2000,54,M,4.777777777777778,2,1,8
2000,55,F,5.25,4.5,2.75,6.25
2000,55,M,2.5714285714285716,2,1.5,3.5
2000,56,F,4.24,3,2,5
2000,56,M,3.8181818181818183,3,2.5,5
2000,57,F,6.92,6,3,8
2000,57,M,2.7142857142857144,2,1.5,3.5
2000,58,F,3.8823529411764706,4,2,5
2000,58,M,3.4444444444444446,2,1,4
2000,59,F,5.15,5,2,7.25
2000,59,M,9.285714285714286,3.5,2,6.75
2000,60,F,4.9,3,3,7
2000,60,M,5.666666666666667,5,3,9
2000,61,F,6.238095238095238,5,3,7
2000,61,M,3.4,2,2,5
2000,62,F,22.545454545454547,4,2.5,16
2000,62,M,4.777777777777778,4,3,6
2000,63,F,5.76,5,3,7
2000,63,M,5.333333333333333,6,2.75,7
2000,64,F,6.533333333333333,7,4.5,8.5
2000,64,M,10.142857142857142,6,4.5,14
2000,65,F,10.4,7,4,13
2000,65,M,3.888888888888889,4,2,4
2000,66,F,5.56,4,2,8
2000,66,M,4,5,1,5
2000,67,F,6.043478260869565,5,3,8
2000,67,M,5.9,3,2,6.5
2000,68,F,5.545454545454546,5,2.25,8.75
2000,68,M,5.230769230769231,2,1,4
2000,69,F,4.333333333333333,3,1,6.5
2000,69,M,8.5,4.5,3.75,5.5
2000,70,F,6.833333333333333,7,4,10
2000,70,M,6.428571428571429,2.5,1.25,6.75
2000,71,F,6.75,5.5,3.75,10
2000,71,M,4.533333333333333,4,2,7.5
2000,72,F,10,5.5,2,8
2000,72,M,5.222222222222222,5,3,5.75
2000,73,F,6.04,4,3,9
2000,73,M,5.769230769230769,3,2,7
2000,74,F,5.590909090909091,3.5,2,8
2000,74,M,5.071428571428571,3.5,3,7
2000,75,F,7.285714285714286,5,2.75,8
2000,75,M,5,4,3,7
2000,76,F,6.8076923076923075,5,3.25,10.5
2000,76,M,4.833333333333333,4.5,4,6.5
2000,77,F,10.357142857142858,5.5,4,11
2000,77,M,10.642857142857142,6.5,4,8
2000,78,F,6.5,6.5,3,9
2000,78,M,10.363636363636363,7,4,9.5
2000,79,F,5.590909090909091,6,3.25,7.75
2000,79,M,14.125,6,4.75,16.75
2000,80,F,5.833333333333333,5,2.75,6.25
2000,80,M,7.444444444444445,6,4,7
2000,81,F,5.6923076923076925,5,3,6
2000,81,M,4.75,4.5,2.5,6.75
2000,82,F,12.818181818181818,8,3,17.5
2000,82,M,6.777777777777778,2,2,7
2000,83,F,10.083333333333334,5.5,3,13.25
2000,83,M,6.666666666666667,7,6,7.5
2000,84,F,13.7,8,6.25,17
2000,84,M,8.333333333333334,4,3,14
2000,85,F,6.947368421052632,6,4,7.5
2000,85,M,7.25,8.5,4.5,11.25
2000,86,F,7.352941176470588,6,2,10
2000,86,M,9.166666666666666,5.5,2.5,7.75
2000,87,F,8.714285714285714,4,3,8
2000,87,M,13.5,13.5,12.25,14.75
2000,88,F,9.285714285714286,5,4,15
2000,88,M,7,5,4.5,8.5
2000,89,F,10,8,5,16
2000,89,M,24.5,24.5,14.25,34.75
2000,90+,F,8.333333333333334,8,3.5,11
2000,90+,M,6.333333333333333,9,5,9
2001,0,F,2.7419354838709675,2,1.5,3
2001,0,M,2.3883495145631066,2,1,3
2001,1,F,2.522727272727273,2,1,3
2001,1,M,1.640495867768595,1,1,2
2001,2,F,1.8484848484848484,1,1,2
2001,2,M,1.4261363636363635,1,1,2
2001,3,F,1.671641791044776,1,1,2
2001,3,M,1.7384615384615385,1,1,2
2001,4,F,1.8636363636363635,2,1,3
2001,4,M,1.8051948051948052,2,1,2
2001,5,F,1.7714285714285714,1,1,3
2001,5,M,1.7,1,1,2
2001,6,F,1.8620689655172413,2,1,3
2001,6,M,1.6666666666666667,1,1,2
2001,7,F,1.75,2,1,3
2001,7,M,2.3658536585365852,2,1,4
2001,8,F,1.6875,1.5,1,3
2001,8,M,2.72,2,1,4
2001,9,F,3.090909090909091,2,1,3.5
2001,9,M,1.96875,2,1,3
2001,10,F,2.5625,2,1,3
2001,10,M,2.357142857142857,2,1,3
2001,11,F,2.25,2.5,1.75,3
2001,11,M,2.2222222222222223,2,1.25,2.75
