year,age,F,M,province,proj_scenario
2041,26,0,0,BC,M4
2041,27,0,0,BC,M4
2041,28,0,0,BC,M4
2041,29,0,0,BC,M4
2041,30,0,0,BC,M4
2041,31,0,0,BC,M4
2041,32,0,0,BC,M4
2041,33,0,0,BC,M4
2041,34,0,0,BC,M4
2041,35,0,0,BC,M4
2041,36,0,0,BC,M4
2041,37,0,0,BC,M4
2041,38,0,0,BC,M4
2041,39,0,0,BC,M4
2041,40,0,0,BC,M4
2041,41,0,0,BC,M4
2041,42,0,0,BC,M4
2041,43,0,0,BC,M4
2041,44,0,0,BC,M4
2041,45,0,0,BC,M4
2041,46,0,0,BC,M4
2041,47,0,0,BC,M4
2041,48,0,0,BC,M4
2041,49,0,0,BC,M4
2041,50,0,0,BC,M4
2041,51,0,0,BC,M4
2041,52,0,0,BC,M4
2041,53,0,0,BC,M4
2041,54,0,0,BC,M4
2041,55,0,0,BC,M4
2041,56,0,0,BC,M4
2041,57,0,0,BC,M4
2041,58,0,0,BC,M4
2041,59,0,0,BC,M4
2041,60,0,0,BC,M4
2041,61,0,0,BC,M4
2041,62,0,0,BC,M4
2041,63,0,0,BC,M4
2041,64,0,0,BC,M4
2041,65,0,0,BC,M4
2041,66,0,0,BC,M4
2041,67,0,0,BC,M4
2041,68,0,0,BC,M4
2041,69,0,0,BC,M4
2041,70,0,0,BC,M4
2041,71,0,0,BC,M4
2041,72,0,0,BC,M4
2041,73,0,0,BC,M4
2041,74,0,0,BC,M4
2041,75,0,0,BC,M4
2041,76,0,0,BC,M4
2041,77,0.001644613536459535,0,BC,M4
2041,78,0,0,BC,M4
2041,79,0,0.0010223144044371783,BC,M4
2041,80,0,0.002342794146858634,BC,M4
2041,81,0.0010968694736755247,7.000578444676133e-4,BC,M4
2041,82,0,0.006765638494044883,BC,M4
2041,83,2.674476836234438e-4,0.004679927510600196,BC,M4
2041,84,0,0.008343027783663894,BC,M4
2041,85,0,0.011638016046703135,BC,M4
2041,86,0.0047356744503513955,0.01701936939241656,BC,M4
2041,87,0.007799427270643298,0.020046542192906264,BC,M4
2041,88,0.012549079436800307,0.03687478762904782,BC,M4
2041,89,0.013114440864463135,0.03740234233188167,BC,M4
2041,90,0.019715891850765114,0.047933741154283956,BC,M4
2041,91,0.019593337467013174,0.048732455519265055,BC,M4
2041,92,0.025651817783544112,0.05817320137875491,BC,M4
2041,93,0.021093949336648255,0.08313488197852474,BC,M4
2041,94,0.04150375751026233,0.10600919012784733,BC,M4
2041,95,0.034780124340763025,0.10103670819776216,BC,M4
2041,96,0.05349993148879231,0.099394602598273,BC,M4
2041,97,0.06745119073584521,0.13475193494244544,BC,M4
2041,98,0.06125484408768462,0.15951969985522602,BC,M4
2041,99,0.03985066585238923,0.256401667460345,BC,M4
2041,100,0,0,BC,M4
2042,1,0,0,BC,M4
2042,2,0,0,BC,M4
2042,3,0,0,BC,M4
2042,4,0,0,BC,M4
2042,5,0,0,BC,M4
2042,6,0,0,BC,M4
2042,7,0,0,BC,M4
2042,8,0,0,BC,M4
2042,9,0,0,BC,M4
2042,10,0,0,BC,M4
2042,11,0,0,BC,M4
2042,12,0,0,BC,M4
2042,13,0,0,BC,M4
2042,14,0,0,BC,M4
2042,15,0,0,BC,M4
2042,16,0,0,BC,M4
2042,17,0,0,BC,M4
2042,18,0,0,BC,M4
2042,19,0,0,BC,M4
2042,20,0,0,BC,M4
2042,21,0,0,BC,M4
2042,22,0.0023978504370569817,0.009409714448097854,BC,M4
2042,23,0.002411756859262277,0.014629074925648194,BC,M4
2042,24,0,0.009659935081271838,BC,M4
2042,25,0,0,BC,M4
2042,26,0,0,BC,M4
2042,27,0,0,BC,M4
2042,28,0,0,BC,M4
2042,29,0,0,BC,M4
2042,30,0,0,BC,M4
2042,31,0,0,BC,M4
2042,32,0,0,BC,M4
2042,33,0,0,BC,M4
2042,34,0,0,BC,M4
2042,35,0,0,BC,M4
2042,36,0,0,BC,M4
2042,37,0,0,BC,M4
2042,38,0,0,BC,M4
2042,39,0,0,BC,M4
2042,40,0,0,BC,M4
2042,41,0,0,BC,M4
2042,42,0,0,BC,M4
2042,43,0,0,BC,M4
2042,44,0,0,BC,M4
2042,45,0,0,BC,M4
2042,46,0,0,BC,M4
2042,47,0,0,BC,M4
2042,48,0,0,BC,M4
2042,49,0,0,BC,M4
2042,50,0,0,BC,M4
2042,51,0,0,BC,M4
2042,52,0,0,BC,M4
2042,53,0,0,BC,M4
2042,54,0,0,BC,M4
2042,55,0,0,BC,M4
2042,56,0,0,BC,M4
2042,57,0,0,BC,M4
2042,58,0,0,BC,M4
2042,59,0,0,BC,M4
2042,60,0,0,BC,M4
2042,61,0,0,BC,M4
2042,62,0,0,BC,M4
2042,63,0,0,BC,M4
2042,64,0,0,BC,M4
2042,65,0,0,BC,M4
2042,66,0,0,BC,M4
2042,67,0,0,BC,M4
2042,68,0,0,BC,M4
2042,69,0,0,BC,M4
2042,70,0,0,BC,M4
2042,71,0,0,BC,M4
2042,72,0,0,BC,M4
2042,73,0,0,BC,M4
2042,74,0,0,BC,M4
2042,75,4.100969604437184e-4,0,BC,M4
2042,76,0,0,BC,M4
2042,77,0,0,BC,M4
2042,78,0,0,BC,M4
2042,79,0.001478171251488084,5.484779312986466e-4,BC,M4
2042,80,3.403008144734012e-4,0,BC,M4
2042,81,0.0011966848163696246,0.004269414079560312,BC,M4
2042,82,0,0.006254104134247101,BC,M4
2042,83,2.847054056547007e-4,0.005271371425257986,BC,M4
2042,84,0.0012040124266579743,0.011322411292618016,BC,M4
2042,85,0.006428792172041372,0.016213407279183103,BC,M4
2042,86,0.008199248937155264,0.020791363607994235,BC,M4
2042,87,0.010417804160102144,0.02257073562714285,BC,M4
2042,88,0.009819579469303357,0.03415772625923613,BC,M4
2042,89,0.010345358429369053,0.033786664548095216,BC,M4
2042,90,0.017354457751576624,0.05330574094920528,BC,M4
2042,91,0.019301841404491434,0.05931141966332311,BC,M4
2042,92,0.028630294517511548,0.07814666448667144,BC,M4
2042,93,0.030211465749359397,0.08218903289059613,BC,M4
2042,94,0.03945323191970323,0.07900735716025499,BC,M4
2042,95,0.030371470910231693,0.07747156745630919,BC,M4
2042,96,0.038676465977035134,0.07783360133471996,BC,M4
2042,97,0.06310242503692187,0.11629178441045172,BC,M4
2042,98,0.045408351891240865,0.1641419137706065,BC,M4
2042,99,0.07428968822119625,0.1829901660241281,BC,M4
2042,100,0,0,BC,M4
2043,1,0,0,BC,M4
2043,2,0,0,BC,M4
2043,3,0,0,BC,M4
2043,4,0,0,BC,M4
2043,5,0,0,BC,M4
2043,6,0,0,BC,M4
2043,7,0,0,BC,M4
2043,8,0,0,BC,M4
2043,9,0,0,BC,M4
2043,10,0,0,BC,M4
2043,11,0,0,BC,M4
2043,12,0,0,BC,M4
2043,13,0,0,BC,M4
2043,14,0,0,BC,M4
2043,15,0,0,BC,M4
2043,16,0,0,BC,M4
2043,17,0,0,BC,M4
2043,18,0,0,BC,M4
2043,19,0,0,BC,M4
2043,20,0,0,BC,M4
2043,21,0,0,BC,M4
2043,22,0.0023944278240523227,0.00939780936113306,BC,M4
2043,23,0.005081413191436243,0.014604953697906523,BC,M4
2043,24,0,0.009567827469983092,BC,M4
2043,25,0,0,BC,M4
2043,26,0,0,BC,M4
2043,27,0,0,BC,M4
2043,28,0,0,BC,M4
2043,29,0,0,BC,M4
2043,30,0,0,BC,M4
2043,31,0,0,BC,M4
2043,32,0,0,BC,M4
2043,33,0,0,BC,M4
2043,34,0,0,BC,M4
2043,35,0,0,BC,M4
2043,36,0,0,BC,M4
2043,37,0,0,BC,M4
2043,38,0,0,BC,M4
2043,39,0,0,BC,M4
2043,40,0,0,BC,M4
2043,41,0,0,BC,M4
2043,42,0,0,BC,M4
2043,43,0,0,BC,M4
2043,44,0,0,BC,M4
2043,45,0,0,BC,M4
2043,46,0,0,BC,M4
2043,47,0,0,BC,M4
2043,48,0,0,BC,M4
2043,49,0,0,BC,M4
2043,50,0,0,BC,M4
2043,51,0,0,BC,M4
2043,52,0,0,BC,M4
2043,53,0,0,BC,M4
2043,54,0,0,BC,M4
2043,55,0,0,BC,M4
2043,56,0,0,BC,M4
2043,57,0,0,BC,M4
2043,58,0,0,BC,M4
2043,59,0,0,BC,M4
2043,60,0,0,BC,M4
2043,61,0,0,BC,M4
2043,62,0,0,BC,M4
2043,63,0,0,BC,M4
2043,64,0,0,BC,M4
2043,65,0,0,BC,M4
2043,66,0,0,BC,M4
2043,67,0,0,BC,M4
2043,68,0,0,BC,M4
2043,69,0,0,BC,M4
2043,70,0,0,BC,M4
2043,71,0,0,BC,M4
2043,72,0,0,BC,M4
2043,73,0,0,BC,M4
2043,74,0,0,BC,M4
2043,75,2.92904516820972e-4,0,BC,M4
2043,76,0,0,BC,M4
2043,77,5.519480392788685e-4,2.575670982017215e-4,BC,M4
2043,78,0,8.45067417500681e-4,BC,M4
2043,79,0,0.0013485839965874321,BC,M4
2043,80,0,0.0022782581739775433,BC,M4
2043,81,0,0.004751022190077606,BC,M4
2043,82,0,0.002705381177040866,BC,M4
2043,83,3.2425817170672054e-5,0.0047213716168432885,BC,M4
2043,84,0.0011967950619339032,0.007723122552723756,BC,M4
2043,85,0.002099547703047167,0.014654964141944738,BC,M4
2043,86,0.0039076552104143755,0.01568634889596078,BC,M4
2043,87,0.005645675894390239,0.02675143487870693,BC,M4
2043,88,0.00797114537264213,0.03640790192738752,BC,M4
2043,89,0.01758843314992791,0.038220130147226215,BC,M4
2043,90,0.019737967221112766,0.04789491811839932,BC,M4
2043,91,0.023376240781229515,0.054724476828243926,BC,M4
2043,92,0.027999317923929026,0.06358238488016238,BC,M4
2043,93,0.024205011788898077,0.07470983212085609,BC,M4
2043,94,0.027373359370301564,0.10122212137486511,BC,M4
2043,95,0.04223211449252759,0.09864368246088738,BC,M4
2043,96,0.05388264544373398,0.14383103129134087,BC,M4
2043,97,0.07014651211435562,0.15567141276503801,BC,M4
2043,98,0.039739047228676334,0.13274676033336436,BC,M4
2043,99,0.050263346645393885,0.18804409139325398,BC,M4
2043,100,0,0,BC,M4
2001,1,0,0,BC,M5
2001,2,0,0,BC,M5
2001,3,0,0,BC,M5
2001,4,0,0,BC,M5
2001,5,0.0031609165808446577,0.001126929006085047,BC,M5
2001,6,0,0,BC,M5
2001,7,0,0,BC,M5
2001,8,0,0,BC,M5
2001,9,0,0,BC,M5
2001,10,0,0,BC,M5
2001,11,0,0,BC,M5
2001,12,0,0,BC,M5
2001,13,0,0,BC,M5
2001,14,0,0,BC,M5
2001,15,0,0,BC,M5
2001,16,0,0,BC,M5
2001,17,0,0,BC,M5
2001,18,0,0,BC,M5
2001,19,0,0,BC,M5
2001,20,0,0,BC,M5
2001,21,0,0,BC,M5
2001,22,0,0,BC,M5
2001,23,0,0,BC,M5
2001,24,0,0,BC,M5
2001,25,0,0,BC,M5
2001,26,0,0.0027498249404051393,BC,M5
2001,27,0,0,BC,M5
2001,28,0,0,BC,M5
2001,29,0,0,BC,M5
2001,30,0,0,BC,M5
2001,31,0,0,BC,M5
2001,32,0,0,BC,M5
2001,33,0,0,BC,M5
2001,34,0,0,BC,M5
2001,35,0,0,BC,M5
2001,36,0,4.037366279906609e-6,BC,M5
2001,37,0,0,BC,M5
2001,38,0,7.792151211131207e-4,BC,M5
2001,39,0,0,BC,M5
2001,40,0,5.706974828117328e-4,BC,M5
2001,41,0,0,BC,M5
2001,42,0,0,BC,M5
2001,43,0,0.0014717130745333228,BC,M5
2001,44,0,0,BC,M5
2001,45,0,0,BC,M5
2001,46,0,0,BC,M5
2001,47,0,0,BC,M5
2001,48,0,0,BC,M5
2001,49,0,0,BC,M5
2001,50,0,0,BC,M5
2001,51,7.848953876217408e-4,0.0010812955302188616,BC,M5
2001,52,0,0,BC,M5
2001,53,0,0,BC,M5
2001,54,0.01345025982256008,0.013233574853862696,BC,M5
2001,55,0,0,BC,M5
2001,56,0,0,BC,M5
2001,57,0,0,BC,M5
2001,58,0,0,BC,M5
2001,59,0,0,BC,M5
2001,60,0,0,BC,M5
2001,61,0,0,BC,M5
2001,62,0,0,BC,M5
2001,63,0,0,BC,M5
2001,64,0,0,BC,M5
2001,65,0,0,BC,M5
2001,66,0,0,BC,M5
2001,67,0,0,BC,M5
2001,68,0.0023605836729328825,0,BC,M5
2001,69,0,0,BC,M5
2001,70,8.58815197246429e-4,0,BC,M5
2001,71,0,0,BC,M5
2001,72,0.0014452174522027418,0,BC,M5
2001,73,0,0,BC,M5
2001,74,0,0,BC,M5
2001,75,0.0011075797852370518,0,BC,M5
2001,76,0,0,BC,M5
2001,77,0.0013761496420600903,9.191702836377982e-4,BC,M5
2001,78,0,0,BC,M5
2001,79,0.00460829064771972,0.0051384831524842346,BC,M5
2001,80,0.0019366014204052285,0.008583183137700406,BC,M5
2001,81,0.008132375424688565,0.011398167723749103,BC,M5
2001,82,0,0,BC,M5
2001,83,5.754857804655945e-4,0.01230878762365816,BC,M5
2001,84,0.007852070387682292,0.01797719348659004,BC,M5
2001,85,0.0021399079162333946,0.011175141980046282,BC,M5
2001,86,0.022565779150579526,0.020001945288753566,BC,M5
2001,87,0.014687490961677294,0.02371341619079602,BC,M5
2001,88,0.02555244565217396,0.01265144082332751,BC,M5
2001,89,0.009443653745416605,0.004373245614035164,BC,M5
2001,90,0.052791006172839515,0.03912805755395678,BC,M5
2001,91,0,0,BC,M5
2001,92,0,0,BC,M5
2001,93,0,0,BC,M5
2001,94,0,0,BC,M5
2001,95,0,0,BC,M5
2001,96,0,0,BC,M5
2001,97,0,0,BC,M5
2001,98,0,0,BC,M5
2001,99,0,0,BC,M5
2001,100,0,0,BC,M5
2002,1,0,0,BC,M5
2002,2,0,0,BC,M5
2002,3,0,2.3348995728462134e-4,BC,M5
2002,4,0.0013192614807874742,8.392512077292388e-4,BC,M5
2002,5,0,0,BC,M5
2002,6,0,6.607055862292763e-4,BC,M5
2002,7,0,0,BC,M5
2002,8,0,0,BC,M5
2002,9,0,0,BC,M5
2002,10,0,0,BC,M5
2002,11,0,0,BC,M5
2002,12,0,0,BC,M5
2002,13,0,0,BC,M5
2002,14,0,0,BC,M5
2002,15,0,0,BC,M5
2002,16,0,0,BC,M5
2002,17,0,0,BC,M5
2002,18,0,0,BC,M5
2002,19,0,0,BC,M5
2002,20,0,0,BC,M5
2002,21,0,0,BC,M5
2002,22,0,0,BC,M5
2002,23,0,0,BC,M5
2002,24,0,0,BC,M5
2002,25,0,0.0073578558848875555,BC,M5
2002,26,5.373280312009779e-4,0.012587784440285694,BC,M5
2002,27,0,0.012087751282825457,BC,M5
2002,28,0,0.0065800758035172895,BC,M5
2002,29,0,0.0034442331785689436,BC,M5
2002,30,0.0016148440584287259,0.004784502121287711,BC,M5
2002,31,0.003623895608729877,0.001840755742649688,BC,M5
2002,32,0.00345315849227982,0.0036003860060588094,BC,M5
2002,33,0,0.0023388347710684948,BC,M5
2002,34,0,0.003607086811070315,BC,M5
2002,35,9.99241648295673e-4,0.0017816800269451892,BC,M5
2002,36,8.012388645855125e-5,0,BC,M5
2002,37,0,0,BC,M5
2002,38,0,0,BC,M5
2002,39,0,0,BC,M5
2002,40,0,0.0014745401606425961,BC,M5
2002,41,0,0.0041498354003542326,BC,M5
2002,42,0,0.004445399335395906,BC,M5
2002,43,0,0.004599122863782023,BC,M5
2002,44,0,0.001626214995483229,BC,M5
2002,45,0,0.0010582843107891087,BC,M5
2002,46,0,0,BC,M5
2002,47,0,0,BC,M5
2002,48,0,0,BC,M5
2002,49,0,0,BC,M5
2002,50,0,0.0018346631699721738,BC,M5
2002,51,0,3.4461991434687073e-4,BC,M5
2002,52,0,0,BC,M5
2002,53,0,0,BC,M5
2002,54,0,0,BC,M5
2002,55,0,0,BC,M5
2002,56,0,0,BC,M5
2002,57,0,0,BC,M5
2002,58,0,0,BC,M5
2002,59,0,0,BC,M5
2002,60,0,0,BC,M5
2002,61,0,0,BC,M5
2002,62,0,0,BC,M5
2002,63,0,0,BC,M5
2002,64,0,0,BC,M5
2002,65,0,0,BC,M5
2002,66,0,0,BC,M5
2002,67,0,0,BC,M5
2002,68,0,0,BC,M5
2002,69,0,0,BC,M5
2002,70,0,0,BC,M5
2002,71,0,0,BC,M5
2002,72,0,0.00218269481709562,BC,M5
2002,73,0,0,BC,M5
2002,74,7.088371407515828e-4,0.0019920435428006146,BC,M5
2002,75,7.324369999253187e-4,0.0022828757187084952,BC,M5
2002,76,0,0.0038137165473048572,BC,M5
2002,77,0,0.003847218288489023,BC,M5
2002,78,0,0.0022849253257070886,BC,M5
2002,79,0.004428817721518998,0.0033605880326176914,BC,M5
2002,80,0.0031865910652918482,0.0021861329780794485,BC,M5
2002,81,0.0066544309312033855,0.008896368442456346,BC,M5
2002,82,0.0076160429722471005,0,BC,M5
2002,83,0.010625257357393851,0.007758367752184276,BC,M5
2002,84,0.01036901610017887,0.013388410411341025,BC,M5
2002,85,0.006685546540787864,0.00476019057702486,BC,M5
2002,86,0.01654755353666457,0.012960461095100604,BC,M5
2002,87,0.01646697310180438,0.018629242712294162,BC,M5
2002,88,0.021198470564434645,0.011406603334625792,BC,M5
2002,89,0.010733122105776153,0.012003541247484774,BC,M5
2002,90,0.01363396834876066,0.014617952755905475,BC,M5
2002,91,0.017269321851453086,0.029566310160427923,BC,M5
2002,92,0.024928929055580827,0.008229988726042789,BC,M5
2002,93,0.011068205424119754,0.02911289763779538,BC,M5
2002,94,0.028164153846153988,0,BC,M5
2002,95,0.0210564705882352,0,BC,M5
2002,96,0.012605056179775224,0.037837725118483496,BC,M5
2002,97,0.016563366733466985,0,BC,M5
2002,98,0,0,BC,M5
2002,99,0,0,BC,M5
2002,100,0,0,BC,M5
2003,1,0,0,BC,M5
2003,2,0,0,BC,M5
2003,3,0,0,BC,M5
2003,4,0,0,BC,M5
2003,5,0,0,BC,M5
2003,6,0,0,BC,M5
2003,7,0,0,BC,M5
2003,8,0,0,BC,M5
2003,9,0,0,BC,M5
2003,10,0,0,BC,M5
2003,11,0,0,BC,M5
2003,12,0,0,BC,M5
2003,13,0,0,BC,M5
2003,14,0,0,BC,M5
2003,15,0,0,BC,M5
2003,16,0,0,BC,M5
2003,17,0,0,BC,M5
2003,18,0,0,BC,M5
2003,19,0,0,BC,M5
2003,20,0,0,BC,M5
2003,21,0,0,BC,M5
2003,22,0,0,BC,M5
2003,23,0,0,BC,M5
2003,24,0.003071412202154862,0,BC,M5
2003,25,0,0.004539788249554946,BC,M5
2003,26,0,0.009655471826719324,BC,M5
2003,27,0.0013463845270012787,0.011784843550570507,BC,M5
2003,28,0,0.007856110223034035,BC,M5
2003,29,0,0,BC,M5
2003,30,0,0.003655943584808017,BC,M5
2003,31,0.003142258517611498,0.002686261852792834,BC,M5
2003,32,0.003568328933474136,0.0029227313566935645,BC,M5
2003,33,0.00399921673400222,0.0020281993138375858,BC,M5
2003,34,0.0016858490196079636,9.357824395757178e-4,BC,M5
2003,35,7.521920175466594e-4,0.002994943503783371,BC,M5
2003,36,0.0026123860234076196,0.002456524237712142,BC,M5
2003,37,0,3.7082116196037883e-4,BC,M5
2003,38,0,0,BC,M5
2003,39,0,0,BC,M5
2003,40,0,0,BC,M5
2003,41,0,6.864692351925581e-4,BC,M5
2003,42,0,0.0013217083727464103,BC,M5
2003,43,0,0.004055156475131132,BC,M5
2003,44,7.04381001079403e-4,0.003054724611973375,BC,M5
2003,45,0,9.894109565014002e-4,BC,M5
2003,46,0,3.26621215761735e-4,BC,M5
2003,47,0,0,BC,M5
2003,48,0,0,BC,M5
2003,49,0,0,BC,M5
2003,50,0,3.2668019846654987e-4,BC,M5
2003,51,0,0.0016279105018618134,BC,M5
2003,52,0,0,BC,M5
2003,53,0,0,BC,M5
2003,54,0,6.175684232744773e-4,BC,M5
2003,55,0,0,BC,M5
2003,56,0,0,BC,M5
2003,57,0,0,BC,M5
2003,58,0,0,BC,M5
2003,59,0,0,BC,M5
2003,60,0,0,BC,M5
2003,61,0,0,BC,M5
2003,62,0,0,BC,M5
2003,63,0,0,BC,M5
2003,64,0,0,BC,M5
2003,65,0,0,BC,M5
2003,66,0,0,BC,M5
2003,67,0,0,BC,M5
2003,68,0,0,BC,M5
2003,69,0,0,BC,M5
2003,70,0,0,BC,M5
2003,71,0,0,BC,M5
2003,72,0,0,BC,M5
2003,73,0,0.0017628660835467898,BC,M5
2003,74,0.0013336478443894744,0,BC,M5
2003,75,0.0018349468446050364,0.002141404796449668,BC,M5
2003,76,0,0.005458427794673318,BC,M5
2003,77,0,0.004134782009644762,BC,M5
2003,78,2.989027531795892e-4,0.0036318354363269,BC,M5
2003,79,0.0054159801346246915,0.005485491729995511,BC,M5
2003,80,0,0.006021954905545393,BC,M5
2003,81,0.0022132902878666577,0.0058449657489980655,BC,M5
2003,82,9.12541599315409e-4,0.0037200653879686154,BC,M5
2003,83,0.004243013352959845,0.002928718867003189,BC,M5
2003,84,0.008888496182218333,0.011071315331010573,BC,M5
2003,85,0.004107869988207717,0.007581479107920947,BC,M5
2003,86,0.004106300780627493,0.013145060812815022,BC,M5
2003,87,0.01425217577706332,0.023541168702542088,BC,M5
2003,88,0.012343021936460126,0.02303132352941174,BC,M5
2003,89,0.01437976749487094,0.021905218978102155,BC,M5
2003,90,0.011765608333333325,0.02692888082274635,BC,M5
2003,91,0.007687912504305719,0.007343551696921732,BC,M5
2003,92,0.00780833895446886,0.040286923076923116,BC,M5
2003,93,0.015721097161572196,0.008962499999999903,BC,M5
2003,94,0.019311208005718554,0,BC,M5
2003,95,0.007694310511089722,0.020526611570247977,BC,M5
2003,96,0,0.027013466135458197,BC,M5
2003,97,0.06023021359223297,0,BC,M5
2003,98,0.0201063835616436,0,BC,M5
2003,99,0.030704182509505684,0,BC,M5
2003,100,0,0,BC,M5
2004,1,0,0,BC,M5
2004,2,0,0,BC,M5
2004,3,0,0,BC,M5
2004,4,0,0,BC,M5
2004,5,0,0,BC,M5
2004,6,0,0,BC,M5
2004,7,0,0,BC,M5
2004,8,0,0,BC,M5
2004,9,0,0,BC,M5
2004,10,0,0,BC,M5
2004,11,0,0,BC,M5
2004,12,0,0,BC,M5
2004,13,0,0,BC,M5
2004,14,0,0,BC,M5
2004,15,0,0,BC,M5
2004,16,0,0,BC,M5
2004,17,0,0,BC,M5
2004,18,0,0,BC,M5
2004,19,0,0,BC,M5
2004,20,0,0.0029998139158575908,BC,M5
2004,21,0,0.006360942552690873,BC,M5
2004,22,0,0,BC,M5
2004,23,0,0,BC,M5
2004,24,0,0,BC,M5
2004,25,0,0.003325722390038815,BC,M5
2004,26,0,0.009524519771848577,BC,M5
2004,27,0,0.003275028901734327,BC,M5
2004,28,0,0,BC,M5
2004,29,0,0,BC,M5
2004,30,0,0,BC,M5
2004,31,0,0,BC,M5
2004,32,0.00329794085749407,0.0014993181981206635,BC,M5
2004,33,0,0.001192302767589352,BC,M5
2004,34,0,0,BC,M5
2004,35,0,0,BC,M5
2004,36,0,0,BC,M5
2004,37,0,0,BC,M5
2004,38,0,0,BC,M5
2004,39,0,0,BC,M5
2004,40,0,0,BC,M5
2004,41,0,0,BC,M5
2004,42,0,0,BC,M5
2004,43,0,8.079030867391881e-4,BC,M5
2004,44,0,0,BC,M5
2004,45,0,0.0019485291935053054,BC,M5
2004,46,0,0,BC,M5
2004,47,0,0,BC,M5
2004,48,0,0,BC,M5
2004,49,0,0,BC,M5
2004,50,0,0,BC,M5
2004,51,0,0,BC,M5
2004,52,0,0.001877317937843815,BC,M5
2004,53,0,0,BC,M5
2004,54,0,0,BC,M5
2004,55,0,3.676472668127722e-4,BC,M5
2004,56,0,0,BC,M5
2004,57,0,0,BC,M5
2004,58,0,0,BC,M5
2004,59,0,0,BC,M5
2004,60,0,0,BC,M5
2004,61,0,0,BC,M5
2004,62,0,0,BC,M5
2004,63,0,0,BC,M5
2004,64,0,0,BC,M5
2004,65,0,0,BC,M5
2004,66,0,0,BC,M5
2004,67,0,0,BC,M5
2004,68,0,0,BC,M5
2004,69,0,0,BC,M5
2004,70,0,0,BC,M5
2004,71,0,0,BC,M5
2004,72,0,0,BC,M5
2004,73,0,0,BC,M5
2004,74,0,0.0018642227233844437,BC,M5
2004,75,0,0,BC,M5
2004,76,7.936751872732688e-4,0,BC,M5
2004,77,0,0.0029039878892732876,BC,M5
2004,78,0,0.004342690957885895,BC,M5
2004,79,0,0.003152768664211539,BC,M5
2004,80,0.0028082666211487364,9.367700837561299e-4,BC,M5
2004,81,0.0033441982640475022,0.002679714841218403,BC,M5
2004,82,0.0045465808823529335,0.008458256574370535,BC,M5
2004,83,0.0027395505167050853,0.009103222449944739,BC,M5
2004,84,0.002695343306910647,0.0036793908269878786,BC,M5
2004,85,0.006388612114476149,0.02038368894289191,BC,M5
2004,86,0.014610107769020433,0.01797095416546574,BC,M5
2004,87,0.006406870322019102,0.009799521419009607,BC,M5
2004,88,0.012741215008933665,0.02723316193399841,BC,M5
2004,89,0.0187549315068494,0.015750364337762425,BC,M5
2004,90,0.019650026191723517,0.018501810298102935,BC,M5
2004,91,0.022381262199089196,0.006094924078091316,BC,M5
2004,92,0.01470031810766724,0.02976517241379307,BC,M5
2004,93,0.032274735751295476,0.023841951219512197,BC,M5
2004,94,0.010243489932885734,0.004148426763110322,BC,M5
2004,95,0.0093558543165466,0.022156072351421256,BC,M5
2004,96,0.018962957393483963,0,BC,M5
2004,97,0.03451496466431101,0.021902817679558095,BC,M5
2004,98,0.024256300268096793,0,BC,M5
2004,99,0.018024612403100788,0.09439776119402993,BC,M5
2004,100,0,0,BC,M5
2005,1,0,0,BC,M5
2005,2,0,0,BC,M5
2005,3,0,0,BC,M5
2005,4,0,0,BC,M5
2005,5,0,0,BC,M5
2005,6,0,0,BC,M5
2005,7,0,0,BC,M5
2005,8,0,0,BC,M5
2005,9,0,0,BC,M5
2005,10,0,0,BC,M5
2005,11,0,0,BC,M5
2005,12,0,0,BC,M5
2005,13,0,0,BC,M5
2005,14,0,0,BC,M5
2005,15,0,0,BC,M5
2005,16,0,0,BC,M5
2005,17,0,0,BC,M5
2005,18,0,0,BC,M5
2005,19,0,0,BC,M5
2005,20,0,0,BC,M5
2005,21,0,0.001469469842878946,BC,M5
2005,22,0,0.0010453331087908917,BC,M5
2005,23,0,0,BC,M5
2005,24,0,0,BC,M5
2005,25,0,0,BC,M5
2005,26,0,0.0034558173610595567,BC,M5
2005,27,0,0,BC,M5
2005,28,0,0,BC,M5
2005,29,0,0,BC,M5
2005,30,0,0,BC,M5
2005,31,0,0,BC,M5
2005,32,0,0,BC,M5
2005,33,0,0,BC,M5
2005,34,0,0,BC,M5
2005,35,0,0,BC,M5
2005,36,0,0,BC,M5
2005,37,0,0,BC,M5
2005,38,0,0,BC,M5
2005,39,0,0,BC,M5
2005,40,0,0,BC,M5
2005,41,0,0,BC,M5
2005,42,0,0,BC,M5
2005,43,0,0,BC,M5
2005,44,0,0,BC,M5
2005,45,0,0,BC,M5
2005,46,0,0,BC,M5
2005,47,0,0,BC,M5
2005,48,0,0,BC,M5
2005,49,0,0,BC,M5
2005,50,0,0,BC,M5
2005,51,0,0,BC,M5
2005,52,0,0,BC,M5
2005,53,0,0.0010832518321118691,BC,M5
2005,54,0,0,BC,M5
2005,55,0,0,BC,M5
2005,56,0,4.072203450115783e-4,BC,M5
2005,57,0,0,BC,M5
2005,58,0,0,BC,M5
2005,59,0,0,BC,M5
2005,60,0,0,BC,M5
2005,61,0,0,BC,M5
2005,62,0,0,BC,M5
2005,63,0,0,BC,M5
2005,64,0,0,BC,M5
2005,65,0,0,BC,M5
2005,66,0,0,BC,M5
2005,67,0,0,BC,M5
2005,68,0,0,BC,M5
2005,69,0,0,BC,M5
2005,70,0,0,BC,M5
2005,71,0,0,BC,M5
