year,sex,age,province,n,total_n,prop
2009,TRUE,77,BC,11979,4410506,0.002716014897156925
2009,TRUE,78,BC,11540,4410506,0.0026164798324727367
2009,TRUE,79,BC,10430,4410506,0.002364808028829345
2009,TRUE,80,BC,9621,4410506,0.0021813823629306933
2009,TRUE,81,BC,8729,4410506,0.0019791379945974454
2009,TRUE,82,BC,7824,4410506,0.0017739461186539595
2009,TRUE,83,BC,6982,4410506,0.0015830383180523958
2009,TRUE,84,BC,6292,4410506,0.0014265936833551525
2009,TRUE,85,BC,5739,4410506,0.0013012112442427242
2009,TRUE,86,BC,4888,4410506,0.0011082628614494572
2009,TRUE,87,BC,4395,4410506,9.964843036150502e-4
2009,TRUE,88,BC,3689,4410506,8.364119672436678e-4
2009,TRUE,89,BC,3093,4410506,7.012800798819909e-4
2009,TRUE,90,BC,2061,4410506,4.672933219000269e-4
2009,TRUE,91,BC,1595,4410506,3.616365106407292e-4
2009,TRUE,92,BC,1270,4410506,2.8794882038478127e-4
2009,TRUE,93,BC,992,4410506,2.2491750379661653e-4
2009,TRUE,94,BC,778,4410506,1.7639699390500772e-4
2009,TRUE,95,BC,548,4410506,1.2424878233925995e-4
2009,TRUE,96,BC,398,4410506,9.023907914420703e-5
2009,TRUE,97,BC,235,4410506,5.328186833891621e-5
2009,TRUE,98,BC,138,4410506,3.128892693944867e-5
2009,TRUE,99,BC,112,4410506,2.5393911718972836e-5
2009,TRUE,100,BC,177,4410506,4.0131449770162424e-5
2009,FALSE,0,BC,21536,4410506,0.004882886453391062
2009,FALSE,1,BC,21559,4410506,0.004888101274547637
2009,FALSE,2,BC,20998,4410506,0.004760904984598139
2009,FALSE,3,BC,20888,4410506,0.0047359645355884335
2009,FALSE,4,BC,20597,4410506,0.004669985711390031
2009,FALSE,5,BC,20846,4410506,0.004726441818693819
2009,FALSE,6,BC,20950,4410506,0.004750021879575722
2009,FALSE,7,BC,20899,4410506,0.004738458580489404
2009,FALSE,8,BC,21438,4410506,0.004860666780636961
2009,FALSE,9,BC,21997,4410506,0.004987409607877191
2009,FALSE,10,BC,22729,4410506,0.00515337695946905
2009,FALSE,11,BC,23285,4410506,0.005279439592645379
2009,FALSE,12,BC,23965,4410506,0.005433616913796286
2009,FALSE,13,BC,25140,4410506,0.005700026255490867
2009,FALSE,14,BC,25322,4410506,0.005741291362034198
2009,FALSE,15,BC,25720,4410506,0.005831530441178404
2009,FALSE,16,BC,26242,4410506,0.005949884208297188
2009,FALSE,17,BC,26499,4410506,0.0060081541664380456
2009,FALSE,18,BC,26937,4410506,0.006107462499767601
2009,FALSE,19,BC,28614,4410506,0.006487690981488292
2009,FALSE,20,BC,29067,4410506,0.006590400285137352
2009,FALSE,21,BC,29009,4410506,0.0065772498665685976
2009,FALSE,22,BC,29167,4410506,0.006613073420600721
2009,FALSE,23,BC,29935,4410506,0.006787203100959391
2009,FALSE,24,BC,30645,4410506,0.006948182362749308
2009,FALSE,25,BC,31013,4410506,0.007031619501254504
2009,FALSE,26,BC,31102,4410506,0.0070517985918169025
2009,FALSE,27,BC,31193,4410506,0.0070724311450885684
2009,FALSE,28,BC,30579,4410506,0.0069332180933434845
2009,FALSE,29,BC,29874,4410506,0.006773372488326736
2009,FALSE,30,BC,29095,4410506,0.006596748763067095
2009,FALSE,31,BC,28547,4410506,0.0064724999807278345
2009,FALSE,32,BC,28511,4410506,0.006464337651961022
2009,FALSE,33,BC,28574,4410506,0.006478621727302945
2009,FALSE,34,BC,28995,4410506,0.006574075627603726
2009,FALSE,35,BC,28772,4410506,0.006523514535520414
2009,FALSE,36,BC,29385,4410506,0.006662500855910864
2009,FALSE,37,BC,29612,4410506,0.00671396887341271
2009,FALSE,38,BC,32502,4410506,0.007369222488304063
2009,FALSE,39,BC,32450,4410506,0.007357432457863112
2009,FALSE,40,BC,32663,4410506,0.007405726236400087
2009,FALSE,41,BC,31899,4410506,0.00723250348145995
2009,FALSE,42,BC,31071,4410506,0.0070447699198232586
2009,FALSE,43,BC,32739,4410506,0.007422957819352247
2009,FALSE,44,BC,34717,4410506,0.007871432438817678
2009,FALSE,45,BC,37026,4410506,0.00839495513666686
2009,FALSE,46,BC,37384,4410506,0.008476124961625718
2009,FALSE,47,BC,35956,4410506,0.008152352587208814
2009,FALSE,48,BC,36589,4410506,0.008295873534691937
2009,FALSE,49,BC,36355,4410506,0.008242818397707656
2009,FALSE,50,BC,35588,4410506,0.008068915448703619
2009,FALSE,51,BC,35456,4410506,0.008038986909891972
2009,FALSE,52,BC,34716,4410506,0.007871205707463044
2009,FALSE,53,BC,33906,4410506,0.007687553310209759
2009,FALSE,54,BC,33876,4410506,0.007680751369570748
2009,FALSE,55,BC,32379,4410506,0.00734133453168412
2009,FALSE,56,BC,31150,4410506,0.007062681696839319
2009,FALSE,57,BC,29980,4410506,0.0067974060119179065
2009,FALSE,58,BC,29609,4410506,0.006713288679348809
2009,FALSE,59,BC,29521,4410506,0.006693336320141045
2009,FALSE,60,BC,28535,4410506,0.006469779204472231
2009,FALSE,61,BC,28496,4410506,0.006460936681641517
2009,FALSE,62,BC,29076,4410506,0.006592440867329055
2009,FALSE,63,BC,23237,4410506,0.005268556487622962
2009,FALSE,64,BC,22100,4410506,0.005010762937404461
2009,FALSE,65,BC,21984,4410506,0.004984462100266954
2009,FALSE,66,BC,20950,4410506,0.004750021879575722
2009,FALSE,67,BC,19330,4410506,0.004382717085069151
2009,FALSE,68,BC,19138,4410506,0.004339184664979483
2009,FALSE,69,BC,17429,4410506,0.003951700779910514
2009,FALSE,70,BC,16461,4410506,0.0037322248286251057
2009,FALSE,71,BC,16137,4410506,0.0036587638697237915
2009,FALSE,72,BC,15512,4410506,0.0035170567730777374
2009,FALSE,73,BC,14915,4410506,0.003381698154361427
2009,FALSE,74,BC,14295,4410506,0.003241124714488542
2009,FALSE,75,BC,13483,4410506,0.0030570188545259885
2009,FALSE,76,BC,13617,4410506,0.0030874008560469028
2009,FALSE,77,BC,12964,4410506,0.0029393452814711054
2009,FALSE,78,BC,12901,4410506,0.0029250612061291832
2009,FALSE,79,BC,12333,4410506,0.0027962777966972496
2009,FALSE,80,BC,11581,4410506,0.002625775818012718
2009,FALSE,81,BC,10996,4410506,0.0024931379755520114
2009,FALSE,82,BC,10532,4410506,0.002387934627001981
2009,FALSE,83,BC,10015,4410506,0.0022707145166563653
2009,FALSE,84,BC,9456,4410506,0.002143971689416135
2009,FALSE,85,BC,8918,4410506,0.002021990220623212
2009,FALSE,86,BC,7990,4410506,0.0018115835235231513
2009,FALSE,87,BC,7449,4410506,0.0016889218606663272
2009,FALSE,88,BC,6643,4410506,0.0015061763888315762
2009,FALSE,89,BC,5937,4410506,0.0013461040524601938
2009,FALSE,90,BC,4358,4410506,9.880952434936038e-4
2009,FALSE,91,BC,3599,4410506,8.16006145326636e-4
2009,FALSE,92,BC,2947,4410506,6.681773021054727e-4
2009,FALSE,93,BC,2395,4410506,5.43021594347678e-4
2009,FALSE,94,BC,2031,4410506,4.604913812610163e-4
2009,FALSE,95,BC,1572,4410506,3.5642168948415444e-4
2009,FALSE,96,BC,1114,4410506,2.525787290619262e-4
2009,FALSE,97,BC,814,4410506,1.8455932267182044e-4
2009,FALSE,98,BC,529,4410506,1.1994088660121991e-4
2009,FALSE,99,BC,354,4410506,8.026289954032485e-5
2009,FALSE,100,BC,644,4410506,1.460149923840938e-4
2010,TRUE,0,CA,193743,34004889,0.005697504261813647
2010,TRUE,1,CA,195333,34004889,0.005744262244173183
2010,TRUE,2,CA,194474,34004889,0.005719001170684603
2010,TRUE,3,CA,190700,34004889,0.005608017129536873
2010,TRUE,4,CA,184678,34004889,0.005430924947292138
2010,TRUE,5,CA,183118,34004889,0.005385049191014857
2010,TRUE,6,CA,185351,34004889,0.005450716219070734
2010,TRUE,7,CA,181990,34004889,0.0053518774903220535
2010,TRUE,8,CA,183489,34004889,0.005395959386898749
2010,TRUE,9,CA,186095,34004889,0.005472595425910668
2010,TRUE,10,CA,192286,34004889,0.005654657481752109
2010,TRUE,11,CA,193200,34004889,0.005681535969724824
2010,TRUE,12,CA,198215,34004889,0.005829014763141853
2010,TRUE,13,CA,206693,34004889,0.006078331853987231
2010,TRUE,14,CA,215920,34004889,0.0063496751893529196
2010,TRUE,15,CA,223306,34004889,0.006566879250804201
2010,TRUE,16,CA,225087,34004889,0.006619254072554096
2010,TRUE,17,CA,228090,34004889,0.006707564903387863
2010,TRUE,18,CA,232500,34004889,0.0068372521374794075
2010,TRUE,19,CA,240982,34004889,0.007086686858469087
2010,TRUE,20,CA,244204,34004889,0.0071814379397033175
2010,TRUE,21,CA,236772,34004889,0.006962881131592578
2010,TRUE,22,CA,228852,34004889,0.0067299734458771505
2010,TRUE,23,CA,231393,34004889,0.0068046979950441835
2010,TRUE,24,CA,237260,34004889,0.006977232009197266
2010,TRUE,25,CA,239683,34004889,0.007048486469107428
2010,TRUE,26,CA,237299,34004889,0.006978378903104198
2010,TRUE,27,CA,236236,34004889,0.006947118692256281
2010,TRUE,28,CA,234073,34004889,0.006883510191725666
2010,TRUE,29,CA,237673,34004889,0.006989377321596315
2010,TRUE,30,CA,234388,34004889,0.006892773565589348
2010,TRUE,31,CA,227721,34004889,0.006696713522576121
2010,TRUE,32,CA,224639,34004889,0.006606079496392416
2010,TRUE,33,CA,225437,34004889,0.006629546710180409
2010,TRUE,34,CA,226696,34004889,0.006666570798099062
2010,TRUE,35,CA,227757,34004889,0.006697772193874828
2010,TRUE,36,CA,221690,34004889,0.00651935667250671
2010,TRUE,37,CA,224062,34004889,0.006589111348077037
2010,TRUE,38,CA,228161,34004889,0.006709652838449201
2010,TRUE,39,CA,240391,34004889,0.007069307004648655
2010,TRUE,40,CA,239594,34004889,0.007045869198396736
2010,TRUE,41,CA,237455,34004889,0.006982966478731926
2010,TRUE,42,CA,235821,34004889,0.006934914564785081
2010,TRUE,43,CA,239419,34004889,0.00704072287958358
2010,TRUE,44,CA,254807,34004889,0.007493246044708453
2010,TRUE,45,CA,273540,34004889,0.008044137418004806
2010,TRUE,46,CA,282505,34004889,0.008307775978918797
2010,TRUE,47,CA,285240,34004889,0.008388205590084415
2010,TRUE,48,CA,276890,34004889,0.008142652663856659
2010,TRUE,49,CA,281164,34004889,0.00826834047304198
2010,TRUE,50,CA,275415,34004889,0.008099276548145767
2010,TRUE,51,CA,268397,34004889,0.007892894459970153
2010,TRUE,52,CA,266285,34004889,0.007830785743779373
2010,TRUE,53,CA,259682,34004889,0.007636607783074957
2010,TRUE,54,CA,250725,34004889,0.007373204482449568
2010,TRUE,55,CA,247956,34004889,0.007291775015057394
2010,TRUE,56,CA,236799,34004889,0.006963675135066608
2010,TRUE,57,CA,225012,34004889,0.006617048507348458
2010,TRUE,58,CA,216095,34004889,0.006354821508166076
2010,TRUE,59,CA,212025,34004889,0.006235132836340092
2010,TRUE,60,CA,206475,34004889,0.0060719210111228415
2010,TRUE,61,CA,200829,34004889,0.005905886062442374
2010,TRUE,62,CA,200485,34004889,0.005895769870032512
2010,TRUE,63,CA,201577,34004889,0.005927882899426609
2010,TRUE,64,CA,168487,34004889,0.004954787530698894
2010,TRUE,65,CA,156717,34004889,0.004608660831094023
2010,TRUE,66,CA,151427,34004889,0.00445309496525632
2010,TRUE,67,CA,144229,34004889,0.004241419520587172
2010,TRUE,68,CA,131918,34004889,0.003879383343965628
2010,TRUE,69,CA,125325,34004889,0.0036854994586219647
2010,TRUE,70,CA,115467,34004889,0.003395599967992838
2010,TRUE,71,CA,110667,34004889,0.0032544437948319725
2010,TRUE,72,CA,104712,34004889,0.0030793219175042743
2010,TRUE,73,CA,97844,34004889,0.0028773509597399363
2010,TRUE,74,CA,95404,34004889,0.0028055965717164962
2010,TRUE,75,CA,89978,34004889,0.002646031280972568
2010,TRUE,76,CA,84848,34004889,0.0024951706209068937
2010,TRUE,77,CA,82656,34004889,0.0024307093018300988
2010,TRUE,78,CA,79121,34004889,0.0023267536618043366
2010,TRUE,79,CA,74760,34004889,0.0021985073969804756
2010,TRUE,80,CA,68598,34004889,0.0020172981596852145
2010,TRUE,81,CA,61367,34004889,0.0018046522663255863
2010,TRUE,82,CA,56352,34004889,0.0016571734729085574
2010,TRUE,83,CA,49827,34004889,0.0014652893000180061
2010,TRUE,84,CA,44462,34004889,0.0013075178689746642
2010,TRUE,85,CA,38865,34004889,0.0011429238895618804
2010,TRUE,86,CA,33556,34004889,9.867992805387485e-4
2010,TRUE,87,CA,28107,34004889,8.265576164650912e-4
2010,TRUE,88,CA,24291,34004889,7.143384588022034e-4
2010,TRUE,89,CA,20160,34004889,5.928559272756338e-4
2010,TRUE,90,CA,15522,34004889,4.564637749589478e-4
2010,TRUE,91,CA,10787,34004889,3.1721909164296935e-4
2010,TRUE,92,CA,8063,34004889,2.3711296337417835e-4
2010,TRUE,93,CA,6183,34004889,1.8182679555283948e-4
2010,TRUE,94,CA,4454,34004889,1.3098116567885284e-4
2010,TRUE,95,CA,3449,34004889,1.0142659192329667e-4
2010,TRUE,96,CA,2294,34004889,6.74608877564635e-5
2010,TRUE,97,CA,1618,34004889,4.758139336964164e-5
2010,TRUE,98,CA,1017,34004889,2.990746418845831e-5
2010,TRUE,99,CA,565,34004889,1.661525788247684e-5
2010,TRUE,100,CA,897,34004889,2.6378559859436684e-5
2010,FALSE,0,CA,184124,34004889,0.005414633172306488
2010,FALSE,1,CA,185203,34004889,0.005446363903731608
2010,FALSE,2,CA,186146,34004889,0.005474095210250503
2010,FALSE,3,CA,181278,34004889,0.005330939324636525
2010,FALSE,4,CA,176226,34004889,0.005182372452384714
2010,FALSE,5,CA,173634,34004889,0.005106148118877847
2010,FALSE,6,CA,175600,34004889,0.005163963334801651
2010,FALSE,7,CA,173073,34004889,0.005089650491139671
2010,FALSE,8,CA,173786,34004889,0.005110618064361275
2010,FALSE,9,CA,175033,34004889,0.005147289261847024
2010,FALSE,10,CA,181740,34004889,0.005344525606303259
2010,FALSE,11,CA,182823,34004889,0.005376373967872679
2010,FALSE,12,CA,188480,34004889,0.005542732399449973
2010,FALSE,13,CA,193935,34004889,0.005703150508740082
2010,FALSE,14,CA,205807,34004889,0.006052276777024621
2010,FALSE,15,CA,210721,34004889,0.006196785409298057
2010,FALSE,16,CA,213402,34004889,0.0062756270135156155
2010,FALSE,17,CA,218741,34004889,0.0064326338486210026
2010,FALSE,18,CA,225005,34004889,0.006616842654595932
2010,FALSE,19,CA,231042,34004889,0.006794375949881795
2010,FALSE,20,CA,235653,34004889,0.006929974098724451
2010,FALSE,21,CA,228701,34004889,0.006725532907929798
2010,FALSE,22,CA,222860,34004889,0.0065537634897146705
2010,FALSE,23,CA,225531,34004889,0.006632311018571477
2010,FALSE,24,CA,230746,34004889,0.006785671319203541
2010,FALSE,25,CA,233098,34004889,0.006854837844052365
2010,FALSE,26,CA,233920,34004889,0.006879010838706164
2010,FALSE,27,CA,234198,34004889,0.006887186133735064
2010,FALSE,28,CA,234263,34004889,0.00688909762357995
2010,FALSE,29,CA,236940,34004889,0.006967821597653208
2010,FALSE,30,CA,233865,34004889,0.006877393424222029
2010,FALSE,31,CA,229502,34004889,0.006749088344326018
2010,FALSE,32,CA,226227,34004889,0.006652778663679802
2010,FALSE,33,CA,227239,34004889,0.006682539090187884
2010,FALSE,34,CA,227522,34004889,0.00669086142289716
2010,FALSE,35,CA,228260,34004889,0.006712564184520643
2010,FALSE,36,CA,222946,34004889,0.0065562925378171355
2010,FALSE,37,CA,223462,34004889,0.006571466826431929
2010,FALSE,38,CA,226686,34004889,0.00666627672273831
2010,FALSE,39,CA,238888,34004889,0.007025107477927659
2010,FALSE,40,CA,237216,34004889,0.006975938077609958
2010,FALSE,41,CA,236163,34004889,0.006944971942122793
2010,FALSE,42,CA,235009,34004889,0.006911035645492035
2010,FALSE,43,CA,237432,34004889,0.006982290105402197
2010,FALSE,44,CA,250143,34004889,0.007356089296453813
2010,FALSE,45,CA,270305,34004889,0.007949004038801596
2010,FALSE,46,CA,277873,34004889,0.00817156027181856
2010,FALSE,47,CA,280295,34004889,0.008242785324192647
2010,FALSE,48,CA,273824,34004889,0.008052489158250156
2010,FALSE,49,CA,278539,34004889,0.008191145690844632
2010,FALSE,50,CA,273592,34004889,0.008045666609880715
2010,FALSE,51,CA,267257,34004889,0.007859369868844448
2010,FALSE,52,CA,264008,34004889,0.007763824784136187
2010,FALSE,53,CA,258732,34004889,0.007608670623803536
2010,FALSE,54,CA,250299,34004889,0.007360676872081541
2010,FALSE,55,CA,248820,34004889,0.007317183126226349
2010,FALSE,56,CA,239155,34004889,0.007032959290059732
2010,FALSE,57,CA,227838,34004889,0.006700154204296918
2010,FALSE,58,CA,217939,34004889,0.006409049004688708
2010,FALSE,59,CA,214421,34004889,0.006305593292776224
2010,FALSE,60,CA,209847,34004889,0.00617108322276835
2010,FALSE,61,CA,205769,34004889,0.0060511592906537645
2010,FALSE,62,CA,205447,34004889,0.006041690064037556
2010,FALSE,63,CA,207852,34004889,0.006112415188298365
2010,FALSE,64,CA,174477,34004889,0.005130938671789224
2010,FALSE,65,CA,163183,34004889,0.004798809959356138
2010,FALSE,66,CA,159259,34004889,0.004683414787797131
2010,FALSE,67,CA,153054,34004889,0.004500941026450637
2010,FALSE,68,CA,142042,34004889,0.004177105239190753
2010,FALSE,69,CA,137172,34004889,0.004033890538504625
2010,FALSE,70,CA,127752,34004889,0.003756871548676427
2010,FALSE,71,CA,123147,34004889,0.003621449845050222
2010,FALSE,72,CA,117670,34004889,0.00346038476996646
2010,FALSE,73,CA,111911,34004889,0.003291026769709497
2010,FALSE,74,CA,110114,34004889,0.003238181427382398
2010,FALSE,75,CA,106120,34004889,0.0031207277282981278
2010,FALSE,76,CA,100848,34004889,0.0029656911981097776
2010,FALSE,77,CA,100772,34004889,0.002963456225368064
2010,FALSE,78,CA,98142,34004889,0.00288611440549034
2010,FALSE,79,CA,96146,34004889,0.0028274169634842803
2010,FALSE,80,CA,91217,34004889,0.0026824672181697167
2010,FALSE,81,CA,84718,34004889,0.0024913476412171203
2010,FALSE,82,CA,81173,34004889,0.002387097925830606
2010,FALSE,83,CA,75556,34004889,0.002221915795696319
2010,FALSE,84,CA,71807,34004889,0.002111666942950468
2010,FALSE,85,CA,66610,34004889,0.001958835977967756
2010,FALSE,86,CA,60649,34004889,0.0017835376554236069
2010,FALSE,87,CA,54293,34004889,0.0015966233561297612
2010,FALSE,88,CA,48862,34004889,0.0014369110277054572
2010,FALSE,89,CA,42506,34004889,0.0012499967284116116
2010,FALSE,90,CA,36421,34004889,0.0010710518713941397
2010,FALSE,91,CA,26952,34004889,7.92591912298258e-4
2010,FALSE,92,CA,21624,34004889,6.359085600896977e-4
2010,FALSE,93,CA,17677,34004889,5.198370152009612e-4
2010,FALSE,94,CA,14013,34004889,4.120878030215008e-4
2010,FALSE,95,CA,11074,34004889,3.2565905449654606e-4
2010,FALSE,96,CA,8443,34004889,2.4828782708274683e-4
2010,FALSE,97,CA,5811,34004889,1.7088719213287243e-4
2010,FALSE,98,CA,4234,34004889,1.2451150774231317e-4
2010,FALSE,99,CA,2691,34004889,7.913567957831004e-5
2010,FALSE,100,CA,4845,34004889,1.424795122842483e-4
2010,TRUE,0,BC,23033,4465546,0.0051579358940653615
2010,TRUE,1,BC,23311,4465546,0.005220190319392074
2010,TRUE,2,BC,23191,4465546,0.005193317905581983
2010,TRUE,3,BC,22821,4465546,0.0051104612963341995
2010,TRUE,4,BC,22155,4465546,0.00496131939968819
2010,TRUE,5,BC,22129,4465546,0.004955497043362671
2010,TRUE,6,BC,22507,4465546,0.005040145146864459
2010,TRUE,7,BC,22618,4465546,0.005065002129638794
2010,TRUE,8,BC,22610,4465546,0.0050632106353847885
2010,TRUE,9,BC,23000,4465546,0.005150545980267586
2010,TRUE,10,BC,23748,4465546,0.005318050693017159
2010,TRUE,11,BC,24497,4465546,0.005485779342548481
2010,TRUE,12,BC,24929,4465546,0.005582520032264811
2010,TRUE,13,BC,26385,4465546,0.005908571986493925
2010,TRUE,14,BC,27627,4465546,0.006186701469428375
2010,TRUE,15,BC,28708,4465546,0.006428777130500951
2010,TRUE,16,BC,29058,4465546,0.006507155004113719
2010,TRUE,17,BC,29337,4465546,0.006569633366222182
2010,TRUE,18,BC,29386,4465546,0.006580606268527969
2010,TRUE,19,BC,30213,4465546,0.006765801987035852
2010,TRUE,20,BC,30806,4465546,0.006898596498614055
2010,TRUE,21,BC,30865,4465546,0.00691180876873735
2010,TRUE,22,BC,30176,4465546,0.006757516326111074
2010,TRUE,23,BC,30560,4465546,0.006843508050303367
2010,TRUE,24,BC,31706,4465546,0.0071001396021897435
2010,TRUE,25,BC,32553,4465546,0.007289814056332641
2010,TRUE,26,BC,31827,4465546,0.007127235952781586
2010,TRUE,27,BC,31584,4465546,0.00707281931481615
2010,TRUE,28,BC,31229,4465546,0.006993321757294628
2010,TRUE,29,BC,31320,4465546,0.007013700004433948
2010,TRUE,30,BC,30834,4465546,0.006904866728503076
2010,TRUE,31,BC,29592,4465546,0.006626737245568627
2010,TRUE,32,BC,28686,4465546,0.006423850521302434
2010,TRUE,33,BC,28841,4465546,0.0064585607224738025
2010,TRUE,34,BC,28588,4465546,0.006401904716690859
2010,TRUE,35,BC,28883,4465546,0.0064679660673073345
2010,TRUE,36,BC,28445,4465546,0.0063698817569005
2010,TRUE,37,BC,28992,4465546,0.006492375176518168
2010,TRUE,38,BC,29649,4465546,0.006639501642128421
2010,TRUE,39,BC,32186,4465546,0.00720762925743011
2010,TRUE,40,BC,32408,4465546,0.00725734322297878
2010,TRUE,41,BC,32006,4465546,0.007167320636714973
2010,TRUE,42,BC,31211,4465546,0.006989290895223115
2010,TRUE,43,BC,31077,4465546,0.006959283366468513
2010,TRUE,44,BC,32123,4465546,0.007193521240179812
2010,TRUE,45,BC,34294,4465546,0.007679687993360722
2010,TRUE,46,BC,35881,4465546,0.008035075665999186
2010,TRUE,47,BC,37132,4465546,0.008315220579969392
2010,TRUE,48,BC,35358,4465546,0.007917956729143536
2010,TRUE,49,BC,36112,4465546,0.008086805062583613
2010,TRUE,50,BC,35465,4465546,0.007941917964790868
2010,TRUE,51,BC,34473,4465546,0.007719772677294109
2010,TRUE,52,BC,35032,4465546,0.007844953338292786
2010,TRUE,53,BC,33913,4465546,0.007594368079513681
2010,TRUE,54,BC,33768,4465546,0.00756189724615982
2010,TRUE,55,BC,32985,4465546,0.007386554746048972
2010,TRUE,56,BC,31981,4465546,0.0071617222171712035
2010,TRUE,57,BC,30958,4465546,0.006932634889440172
2010,TRUE,58,BC,30036,4465546,0.006726165176665967
2010,TRUE,59,BC,29623,4465546,0.0066336792858029
2010,TRUE,60,BC,29447,4465546,0.006594266412214766
2010,TRUE,61,BC,28192,4465546,0.006313225751117557
2010,TRUE,62,BC,28531,4465546,0.0063891403201310655
2010,TRUE,63,BC,28593,4465546,0.006403024400599613
2010,TRUE,64,BC,23054,4465546,0.0051626385664821275
2010,TRUE,65,BC,21669,4465546,0.004852486123757319
2010,TRUE,66,BC,21646,4465546,0.004847335577777051
2010,TRUE,67,BC,20417,4465546,0.004572117273005362
2010,TRUE,68,BC,18651,4465546,0.004176644916433511
2010,TRUE,69,BC,17696,4465546,0.0039627852898615305
2010,TRUE,70,BC,16533,4465546,0.0037023468126853917
2010,TRUE,71,BC,15706,4465546,0.003517151094177509
2010,TRUE,72,BC,14847,4465546,0.0033247893986536026
2010,TRUE,73,BC,14071,4465546,0.0031510144560150093
2010,TRUE,74,BC,13901,4465546,0.003112945203117379
2010,TRUE,75,BC,12997,4465546,0.002910506352414688
2010,TRUE,76,BC,12300,4465546,0.002754422415534405
2010,TRUE,77,BC,11942,4465546,0.0026742530476676313
2010,TRUE,78,BC,11543,4465546,0.002584902271749076
2010,TRUE,79,BC,11015,4465546,0.0024666636509846724
2010,TRUE,80,BC,9929,4465546,0.002223468306003342
2010,TRUE,81,BC,9038,4465546,0.0020239406334634107
2010,TRUE,82,BC,8228,4465546,0.0018425518402452913
2010,TRUE,83,BC,7309,4465546,0.0016367539378163386
2010,TRUE,84,BC,6415,4465546,0.001436554454931155
2010,TRUE,85,BC,5724,4465546,0.0012818141387413767
2010,TRUE,86,BC,5164,4465546,0.0011564095409609485
2010,TRUE,87,BC,4283,4465546,9.591212362385249e-4
2010,TRUE,88,BC,3844,4465546,8.608129890499392e-4
2010,TRUE,89,BC,3229,4465546,7.23091868273219e-4
2010,TRUE,90,BC,2665,4465546,5.967915233657877e-4
2010,TRUE,91,BC,1720,4465546,3.851712646113152e-4
2010,TRUE,92,BC,1323,4465546,2.962683622562616e-4
2010,TRUE,93,BC,966,4465546,2.1632293117123863e-4
2010,TRUE,94,BC,756,4465546,1.6929620700357806e-4
2010,TRUE,95,BC,595,4465546,1.3324238514170496e-4
2010,TRUE,96,BC,406,4465546,9.091833339081044e-5
2010,TRUE,97,BC,277,4465546,6.20304885449618e-5
2010,TRUE,98,BC,165,4465546,3.6949568988876165e-5
2010,TRUE,99,BC,85,4465546,1.9034626448814993e-5
2010,TRUE,100,BC,186,4465546,4.165224140564222e-5
2010,FALSE,0,BC,21395,4465546,0.004791127445557609
2010,FALSE,1,BC,21584,4465546,0.004833451497308504
2010,FALSE,2,BC,21767,4465546,0.004874431928368894
2010,FALSE,3,BC,21212,4465546,0.004750147014497219
2010,FALSE,4,BC,21081,4465546,0.00472081129608787
2010,FALSE,5,BC,20886,4465546,0.00467714362364647
2010,FALSE,6,BC,21136,4465546,0.004733127819084161
2010,FALSE,7,BC,21258,4465546,0.0047604481064577545
2010,FALSE,8,BC,21172,4465546,0.004741189543227189
2010,FALSE,9,BC,21719,4465546,0.004863682962844857
2010,FALSE,10,BC,22329,4465546,0.005000284399712823
2010,FALSE,11,BC,23022,4465546,0.005155472589466103
2010,FALSE,12,BC,23523,4465546,0.005267664917123237
2010,FALSE,13,BC,24141,4465546,0.005406057848245209
2010,FALSE,14,BC,25516,4465546,0.005713970923152511
2010,FALSE,15,BC,25712,4465546,0.00575786253237566
2010,FALSE,16,BC,26222,4465546,0.00587207029106855
2010,FALSE,17,BC,26678,4465546,0.005974185463546899
2010,FALSE,18,BC,26767,4465546,0.005994115837122717
2010,FALSE,19,BC,27896,4465546,0.006246940463719331
2010,FALSE,20,BC,29789,4465546,0.006670852791573528
2010,FALSE,21,BC,29971,4465546,0.006711609285852167
2010,FALSE,22,BC,29762,4465546,0.006664806498466257
2010,FALSE,23,BC,30102,4465546,0.006740945004261517
2010,FALSE,24,BC,31031,4465546,0.006948982274507977
2010,FALSE,25,BC,31809,4465546,0.007123205090710072
2010,FALSE,26,BC,32030,4465546,0.0071726951194769914
2010,FALSE,27,BC,31871,4465546,0.00713708917117862
2010,FALSE,28,BC,31807,4465546,0.007122757217146571
2010,FALSE,29,BC,31073,4465546,0.006958387619341509
2010,FALSE,30,BC,30398,4465546,0.006807230291659743
2010,FALSE,31,BC,29467,4465546,0.0065987451478497815
2010,FALSE,32,BC,28792,4465546,0.006447587820168015
2010,FALSE,33,BC,28780,4465546,0.006444900578787006
2010,FALSE,34,BC,29122,4465546,0.0065214869581457675
2010,FALSE,35,BC,29365,4465546,0.006575903596111203
2010,FALSE,36,BC,29114,4465546,0.006519695463891762
2010,FALSE,37,BC,29740,4465546,0.00665987988926774
2010,FALSE,38,BC,29974,4465546,0.0067122810961974195
2010,FALSE,39,BC,33033,4465546,0.007397303711573008
2010,FALSE,40,BC,32814,4465546,0.007348261556369591
2010,FALSE,41,BC,33102,4465546,0.007412755349513811
2010,FALSE,42,BC,32177,4465546,0.007205613826394354
2010,FALSE,43,BC,31223,4465546,0.006991978136604124
2010,FALSE,44,BC,32962,4465546,0.007381404200068704
2010,FALSE,45,BC,34771,4465546,0.007786505838255837
